Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
12924	-2378.162	-2448.259	70.09701	0.139699	0.112952	0.0512955	0.0418785	0.0674386	0.15222	0.049031	0.0134498	0.0631559	0.0191343	0.0619814	0.192751	0.0187446	0.0280564	0.00795753	0.0389693	0.0170792	0.102197	0.0522854	0.0068133	0.0261524	0.017833	0.029669	0.0119558	0.0160154	0.032094	0.0102178	0.0119224	0.0123901	0.00192696	0.0224984	0.00353984	0.0346583	0.0818465	0.208177	0.0156751	0.040141	0.0423292	0.0353245	0.0107686	0.0166953	0.0248775	0.00510271	0.0483263	0.00458192	0.000998391	0.00670906	0.0277538	0.0170289	0.134071	0.0257385	1.046727	0.9532729	0.131205	0.371383	0.734163	1.3621	2.69264	7.62167	1.46855	0.9107177	0.0630948	0.0510146	0.0231676	0.0189144	0.0304586	0.06875	0.0221448	0.00607461	0.0285243	0.00864198	0.0279939	0.0870559	0.00846598	0.0126716	0.00359402	0.0176005	0.00771382	0.0461573	0.0236146	0.00307722	0.0118117	0.00805426	0.0134	0.00539982	0.00723333	0.0144952	0.00461488	0.00538473	0.00559596	0.000870308	0.0101614	0.00159877	0.0156534	0.0369659	0.094023	0.00707967	0.0181296	0.0191179	0.0159543	0.00486364	0.00754041	0.0112359	0.00230464	0.0218265	0.00206942	0.000450923	0.00303014	0.012535	0.00769108	0.060553	0.0116248	0.476636	0.523364	2.214107
12960	-2366.03	-2437.037	71.00711	0.0808791	0.0561832	0.0157433	0.0250336	0.0678955	0.0584368	0.0464302	0.00844844	0.0346962	0.0141229	0.044528	0.0807556	0.0220358	0.0172923	0.00158278	0.0306422	0.0136343	0.0433868	0.0243176	0.0204854	0.00937202	0.0167148	0.00948547	0.0101951	0.0217235	0.00144286	0.00163317	0.000633225	0.0088804	0.000759963	0.0140412	0.00252933	0.00815485	0.0575843	0.122663	0.0137046	0.013895	0.0173552	0.0122539	0.00787266	0.00222356	0.00840147	0.00777142	0.00492298	0.00903344	0.000601284	0.0235773	0.0133594	0.0377222	0.114093	0.0134577	0.8736822	1.126318	0.124101	0.361436	0.727971	1.37368	2.76674	8.05798	1.508801	1.289162	0.0625714	0.0434656	0.0121797	0.0193671	0.0525268	0.0452092	0.0359204	0.00653606	0.0268424	0.0109261	0.0344487	0.0624759	0.0170478	0.0133781	0.00122451	0.0237061	0.0105481	0.0335658	0.0188131	0.0158484	0.00725058	0.0129312	0.00733836	0.00788732	0.0168062	0.00111626	0.00126349	0.000489889	0.00687025	0.000587939	0.0108629	0.00195679	0.00630893	0.0445496	0.0948974	0.0106024	0.0107497	0.0134267	0.0094801	0.00609061	0.00172024	0.00649973	0.00601229	0.00380862	0.00698864	0.000465179	0.0182404	0.0103354	0.0291834	0.0882669	0.0104114	0.563159	0.436841	1.292588
12996	-2360.223	-2429.206	68.98318	0.132386	0.092332	0.0515005	0.0856495	0.139253	0.0980933	0.117281	0.0147249	0.109354	0.0478925	0.116784	0.0896255	0.0180887	0.0417688	0.00470442	0.035087	0.0140961	0.0806017	0.0393117	0.0182357	0.033553	0.0206523	0.0133503	0.0496592	0.0225204	0.00907146	0.00806561	0.0108916	0.0197422	0.0158257	0.023066	0.00874119	0.0294679	0.0860829	0.21902	0.0813499	0.0857899	0.0739125	0.033703	0.0176022	0.00115952	0.0247175	0.0266886	0.0151976	0.00876621	0.00205142	0.0265526	0.0134072	0.0532278	0.241855	0.0433941	0.8373157	1.162684	0.138319	0.381071	0.740085	1.3512	2.62419	7.22968	1.430371	1.388585	0.04966	0.034635	0.0193186	0.0321283	0.0522357	0.0367962	0.0439936	0.00552351	0.0410204	0.0179651	0.0438074	0.0336198	0.00678534	0.0156681	0.00176469	0.0131616	0.00528765	0.0302348	0.0147464	0.00684047	0.0125862	0.00774697	0.00500788	0.0186279	0.00844774	0.00340283	0.00302553	0.0040856	0.00740559	0.00593644	0.0086524	0.00327894	0.0110538	0.0322909	0.0821574	0.0305155	0.032181	0.0277256	0.0126425	0.00660284	0.000434954	0.00927189	0.0100113	0.00570083	0.00328833	0.000769517	0.00996027	0.00502924	0.0199665	0.0907233	0.0162778	0.581342	0.418658	2.665856
13032	-2369.144	-2438.106	68.9623	0.142888	0.11887	0.0929092	0.0868982	0.0730699	0.197003	0.0801417	0.00679812	0.129392	0.064071	0.0900218	0.106465	0.0480315	0.0260155	0.00556619	0.0127308	0.0132565	0.105297	0.0482559	0.019889	0.0209847	0.042402	0.0101942	0.0678649	0.0374369	0.00398157	0.00953066	0.00941265	0.0273839	0.0221006	0.00918707	0.0139287	0.0268773	0.0793367	0.283029	0.0179792	0.0930706	0.030091	0.0461366	0.0151673	0.00521872	0.0784244	0.0350489	0.0146968	0.00334409	0.0023976	0.108188	0.0259556	0.0134467	0.2807	0.0261543	0.9394434	1.060557	0.179813	0.433086	0.770225	1.29832	2.30901	5.56135	1.240671	1.12892	0.0488132	0.0406081	0.0317395	0.029686	0.024962	0.0672999	0.0273779	0.00232236	0.0442027	0.0218879	0.0307531	0.0363705	0.0164085	0.00888737	0.00190152	0.00434908	0.00452867	0.0359715	0.0164851	0.00679447	0.00716877	0.0144853	0.00348253	0.0231839	0.0127891	0.00136018	0.00325585	0.00321553	0.00935486	0.00754997	0.00313847	0.00475831	0.0091818	0.0271029	0.0966879	0.00614203	0.0317947	0.0102797	0.0157611	0.00518145	0.00178281	0.0267912	0.0119734	0.0050207	0.0011424	0.000819064	0.036959	0.00886692	0.00459364	0.0958923	0.0089348	0.530278	0.469722	2.927241
13068	-2366.23	-2436.961	70.73084	0.0631373	0.0750558	0.0415806	0.042936	0.0482199	0.0773161	0.0487866	0.00473664	0.0641338	0.0180224	0.0734843	0.0904174	0.0193309	0.0221042	0.011098	0.0260933	0.00856354	0.0478376	0.0241838	0.0254182	0.0243598	0.0215367	0.00953455	0.0295175	0.0106953	0.0037562	0.00144561	0.000358218	0.006793	0.00504782	0.0102292	0.00314845	0.00869322	0.0202263	0.117097	0.00270658	0.0376159	0.0333166	0.0193447	0.029647	0.00252037	0.0200208	0.00962564	0.0146778	0.000752265	0.00171548	0.0285498	0.0176344	0.0193785	0.0770948	0.0138534	0.8181671	1.181833	0.128376	0.367456	0.731732	1.36662	2.72141	7.78961	1.484309	1.444488	0.0440488	0.0523639	0.0290094	0.029955	0.0336414	0.0539409	0.0340368	0.0033046	0.044744	0.0125736	0.0512675	0.0630812	0.0134865	0.0154214	0.00774272	0.0182044	0.00597449	0.0333747	0.0168722	0.0177334	0.016995	0.0150254	0.00665194	0.0205934	0.00746176	0.00262057	0.00100856	0.000249916	0.00473925	0.0035217	0.0071366	0.00219657	0.00606497	0.0141112	0.0816948	0.00188829	0.0262434	0.0232439	0.0134962	0.0206837	0.00175838	0.0139679	0.00671549	0.0102402	0.00052483	0.00119683	0.0199182	0.0123029	0.0135197	0.0537865	0.00966502	0.590916	0.409084	1.43335
13104	-2373.715	-2444.778	71.06338	0.0891755	0.0268379	0.0148809	0.0266599	0.0495495	0.0695186	0.018359	0.00857543	0.0380618	0.0349183	0.0528814	0.0708531	0.00542754	0.00896188	0.00148607	0.0168753	0.0184879	0.0326104	0.00714054	0.00858133	0.00702142	0.0206141	0.00814426	0.00897759	0.0138768	0.00457874	0.00274569	0.180901	0.00728314	0.000875406	0.00551536	0.00985764	0.0121236	0.00642905	0.0142772	0.14125	0.0269083	0.0112804	0.00956275	0.0517884	0.0142814	0.00170912	0.00527518	0.0170102	0.0176997	0.0123638	0.00864109	0.0122916	0.000826926	0.0269491	0.0128805	1.018273	0.9817267	0.0860074	0.302253	0.68847	1.4525	3.30849	11.6269	1.773921	0.9641093	0.0700085	0.0210695	0.0116825	0.0209297	0.0388995	0.0545766	0.014413	0.00673227	0.0298809	0.0274131	0.0415153	0.0556242	0.00426097	0.00703565	0.00116666	0.0132482	0.0145142	0.0256013	0.00560578	0.0067369	0.00551227	0.0161834	0.00639377	0.00704799	0.0108941	0.0035946	0.00215555	0.142019	0.00571773	0.00068725	0.00432991	0.00773888	0.0095178	0.00504721	0.0112085	0.11089	0.0211247	0.00885583	0.00750737	0.0406572	0.0112118	0.00134177	0.00414136	0.0133541	0.0138954	0.00970641	0.00678381	0.00964971	0.00064919	0.0211568	0.010112	0.490863	0.509137	1.273781
13140	-2363.99	-2433.592	69.60205	0.124667	0.0752312	0.032339	0.0892864	0.108775	0.115416	0.0952242	0.00177587	0.0722191	0.0589833	0.0570002	0.114559	0.0164421	0.0296179	0.00727888	0.0400942	0.0122093	0.0836077	0.0256956	0.0267685	0.020887	0.031698	0.0169235	0.0529954	0.0318016	0.00613184	0.00428723	0.176193	0.0157421	0.0468098	0.00999629	0.0247976	0.0598987	0.00789584	0.0222481	0.222763	0.0269954	0.0647745	0.0226002	0.10331	0.0308159	0.00503547	0.0134239	0.0205889	0.0189157	0.0531831	0.0118112	0.0423784	0.00314275	0.036064	0.013955	0.9335022	1.066498	0.137211	0.379579	0.73918	1.35285	2.6345	7.28804	1.436185	1.14247	0.0518311	0.0312779	0.0134452	0.0371214	0.045224	0.0479848	0.0395901	0.000738328	0.0300255	0.0245227	0.0236982	0.0476286	0.00683592	0.0123138	0.00302624	0.0166694	0.00507609	0.0347604	0.0106831	0.0111292	0.0086839	0.0131786	0.00703604	0.0220332	0.0132217	0.00254935	0.00178244	0.0732535	0.00654486	0.0194615	0.00415602	0.0103098	0.0249033	0.00328275	0.0092498	0.0926152	0.0112235	0.0269304	0.00939618	0.0429518	0.0128119	0.00209353	0.00558109	0.00855995	0.00786431	0.0221112	0.00491057	0.0176191	0.00130662	0.0149938	0.00580187	0.533249	0.466751	2.405253
13176	-2364.909	-2435.124	70.2149	0.0988852	0.060854	0.00708442	0.0384762	0.0858248	0.11237	0.0486679	0.0132956	0.0519819	0.0344047	0.0417442	0.0797947	0.0189754	0.0192738	0.0218394	0.0338134	0.0182369	0.0450612	0.0371502	0.0340235	0.0307844	0.0172678	0.00496989	0.0277529	0.0100945	0.0142309	0.000219795	0.124386	0.0065335	0.0360275	0.00341134	0.0159361	0.0479233	0.00916627	0.0284921	0.121584	0.0571001	0.0165456	0.0423746	0.0467599	0.0233299	0.00688971	0.0312182	0.0260553	0.0144898	0.0205341	0.00802322	0.0181122	0.00259734	0.0230979	0.0108058	0.7899794	1.210021	0.124879	0.36254	0.728664	1.37238	2.75832	8.00774	1.504279	1.531712	0.0565552	0.0348041	0.00405178	0.0220056	0.0490856	0.0642676	0.0278345	0.00760414	0.0297299	0.019677	0.0238747	0.0456369	0.0108526	0.0110232	0.0124906	0.0193388	0.0104302	0.0257718	0.0212473	0.019459	0.0176065	0.00987594	0.00284242	0.0158727	0.00577333	0.00813904	0.000125707	0.0711398	0.00373669	0.0206052	0.00195104	0.00911433	0.0274087	0.00524245	0.0162954	0.0695373	0.0326572	0.00946289	0.0242352	0.0267433	0.013343	0.00394042	0.0178546	0.0149018	0.00828715	0.011744	0.00458871	0.0103589	0.00148549	0.0132103	0.00618012	0.60501	0.39499	1.748471
13212	-2374.257	-2445.11	70.85336	0.0783551	0.0403829	0.0238894	0.0763094	0.0517051	0.0557575	0.0286089	0.0143994	0.0610944	0.0181179	0.0310779	0.0621866	0.010879	0.0120686	0.00490107	0.020097	0.020219	0.0368679	0.0264605	0.0110641	0.0316226	0.00910034	0.00407129	0.010663	0.00744265	0.00168571	0.00651602	0.101256	0.0110923	0.0462286	0.00409325	0.010626	0.0168158	0.0016426	0.0203399	0.112695	0.00290857	0.0277281	0.0458031	0.02478	0.0197436	0.007894	0.0459056	0.0158396	0.0126652	0.0139592	0.00176625	0.00297653	0.00108834	0.0121948	0.00976881	0.9639085	1.036092	0.0816816	0.294741	0.683086	1.46395	3.39281	12.2427	1.811235	1.074886	0.0591201	0.0304695	0.0180249	0.0575766	0.0390123	0.0420698	0.0215858	0.0108645	0.0460966	0.0136702	0.0234488	0.0469207	0.00820839	0.00910593	0.00369793	0.0151635	0.0152555	0.0278174	0.0199649	0.00834803	0.0238597	0.00686634	0.00307185	0.0080454	0.00561559	0.00127189	0.00491644	0.0763992	0.00836932	0.0348801	0.00308842	0.00801747	0.0126877	0.00123936	0.0153467	0.0850304	0.00219456	0.0209213	0.0345591	0.0186968	0.0148969	0.00595614	0.0346365	0.0119512	0.00955606	0.0105324	0.00133266	0.00224584	0.000821169	0.00920118	0.00737071	0.518046	0.481954	1.325355
13248	-2358.854	-2429.604	70.75031	0.110969	0.0472179	0.0372149	0.0508574	0.0463076	0.0813545	0.038428	0.0122016	0.0501031	0.0363767	0.0625079	0.10999	0.0305998	0.0242444	0.0150511	0.0171556	0.0139398	0.0388384	0.029249	0.0227201	0.0226957	0.0100961	0.000527313	0.0255954	0.0110991	0.00343622	0.00384672	0.0863463	0.0100524	0.0428387	0.00232662	0.0201839	0.0130248	0.00355692	0.0236837	0.15247	0.00509674	0.0144534	0.0364155	0.0347536	0.0206348	0.00489808	0.0434078	0.00158306	0.0168798	0.0165018	0.012128	0.00792008	0.000921811	0.0236256	0.0230293	0.8885267	1.111473	0.136869	0.379117	0.738899	1.35337	2.63771	7.30628	1.437992	1.250917	0.07071	0.0300875	0.0237135	0.0324066	0.0295074	0.0518394	0.0244865	0.00777494	0.0319259	0.0231794	0.0398303	0.070086	0.0194983	0.0154486	0.0095906	0.0109316	0.00888247	0.024748	0.0186376	0.0144773	0.0144618	0.0064333	0.000336006	0.0163095	0.00707238	0.00218957	0.00245114	0.0550202	0.0064054	0.027297	0.00148253	0.0128612	0.00829946	0.00226648	0.0150913	0.0971544	0.00324766	0.00920978	0.0232041	0.0221451	0.0131486	0.00312108	0.0276596	0.00100873	0.0107559	0.010515	0.00772798	0.00504671	0.000587382	0.0150543	0.0146743	0.555737	0.444263	1.569356
13284	-2374.745	-2444.479	69.73373	0.138282	0.0625168	0.0476199	0.0447098	0.0633506	0.129191	0.026403	0.0165327	0.0906538	0.0440648	0.080726	0.113716	0.0361282	0.0284936	0.00560409	0.0259836	0.0103976	0.0418074	0.0466655	0.0339246	0.0351215	0.0194984	0.00853182	0.0350949	0.0337078	0.0159935	0.00223382	0.134915	0.0178542	0.0818413	0.00338573	0.0148299	0.0643764	0.00264905	0.0238493	0.250231	0.0701404	0.0127006	0.0334507	0.0289908	0.0143988	0.0124238	0.0318917	0.0179495	0.0232933	0.0407091	0.00912588	0.0065616	0.00720236	0.0301933	0.0282876	0.7798016	1.220198	0.167673	0.41857	0.762077	1.3122	2.38909	5.964	1.291214	1.564755	0.0629067	0.02844	0.0216631	0.0203392	0.0288193	0.0587711	0.0120112	0.00752101	0.04124	0.0200458	0.0367236	0.0517313	0.0164353	0.0129622	0.0025494	0.0118204	0.00473002	0.0190189	0.0212289	0.0154329	0.0159774	0.00887015	0.00388127	0.0159653	0.0153343	0.00727573	0.0010162	0.0613752	0.00812216	0.037231	0.00154023	0.00674636	0.0292859	0.0012051	0.0108495	0.113834	0.0319081	0.0057777	0.0152173	0.0131884	0.00655027	0.0056518	0.0145081	0.00816552	0.0105965	0.0185193	0.00415152	0.00298498	0.00327648	0.0137355	0.0128685	0.610099	0.389901	2.198203
13320	-2370.61	-2440.165	69.55506	0.139086	0.0789047	0.0351056	0.0725178	0.0381625	0.176139	0.0200156	0.0162341	0.0415474	0.0197243	0.0876532	0.122213	0.030318	0.0175683	0.0148627	0.01197	0.0318355	0.0869174	0.0592057	0.0447625	0.0374059	0.012224	0.0101705	0.0158541	0.0260862	0.00918809	0.00153284	0.235293	0.0164515	0.0190087	0.000578326	0.0253382	0.0127747	0.0036	0.0319392	0.295926	0.0671232	0.0595682	0.0341491	0.13824	0.0317041	0.00337461	0.0331705	0.016627	0.0215584	0.0317456	0.0141479	0.0225017	0.00842445	0.0202732	0.028746	0.9012967	1.098703	0.14887	0.394981	0.748409	1.33617	2.53177	6.71727	1.377216	1.219025	0.0572497	0.0324782	0.0144499	0.0298492	0.0157082	0.072501	0.00823869	0.00668216	0.0171015	0.00811877	0.0360792	0.0503044	0.0124793	0.00723133	0.00611766	0.00492699	0.0131039	0.0357763	0.0243698	0.0184248	0.0153967	0.00503157	0.00418633	0.00652574	0.0107374	0.00378193	0.000630935	0.0968495	0.00677166	0.00782422	0.000238046	0.0104295	0.00525822	0.0014818	0.0131466	0.121807	0.0276288	0.024519	0.0140562	0.0569011	0.0130498	0.00138903	0.0136534	0.0068439	0.00887371	0.0130669	0.00582346	0.009262	0.00346761	0.00834471	0.0118322	0.549352	0.450648	2.429468
13356	-2370.837	-2440.844	70.00703	0.126544	0.0881865	0.0245509	0.0289626	0.0654705	0.157832	0.048069	0.0215686	0.0616097	0.0306672	0.0581164	0.10206	0.0537334	0.0199201	0.0190393	0.0201056	0.0186862	0.0630059	0.053302	0.0363122	0.0302488	0.0206961	0.00233328	0.0417979	0.0243335	0.0246021	0.00897878	0.216116	0.0133038	0.0666506	0.00445273	0.0223949	0.00375722	0.00278257	0.0251408	0.228921	0.0495242	0.026313	0.0548246	0.0525299	0.0362052	0.00927207	0.0491681	0.00641809	0.0349912	0.0128237	0.0046236	0.0019154	0.00480804	0.0369305	0.0168492	1.004842	0.9951581	0.134821	0.376341	0.737206	1.35647	2.65717	7.41722	1.448889	0.9903628	0.0567095	0.0395198	0.0110022	0.0129793	0.0293399	0.0707307	0.0215416	0.00966573	0.0276097	0.0137432	0.0260443	0.045737	0.0240801	0.00892699	0.00853226	0.00901013	0.00837402	0.0282354	0.0238867	0.0162729	0.0135557	0.00927472	0.00104564	0.0187313	0.0109048	0.0110252	0.00402375	0.0968501	0.00596194	0.0298688	0.00199544	0.010036	0.00168376	0.00124698	0.0112666	0.102588	0.0221938	0.0117919	0.024569	0.0235407	0.016225	0.00415518	0.0220342	0.0028762	0.0156809	0.00574679	0.00207202	0.000858368	0.00215467	0.01655	0.00755078	0.497579	0.502421	2.231449
13392	-2363.044	-2433.581	70.53713	0.0799243	0.0537007	0.0121295	0.0529407	0.049545	0.0858575	0.0275296	0.0046279	0.0513044	0.0209832	0.025473	0.0405368	0.0135257	0.0188961	0.00353465	0.00248302	0.0099481	0.0464335	0.0230999	0.0288711	0.0159868	0.0128775	0.00428662	0.00483378	0.0125679	0.00455409	0.00220637	0.103439	0.00728035	0.0369736	0.00913956	0.0200404	0.0162355	0.000171904	0.0058962	0.147017	0.0341215	0.0100439	0.0189029	0.0398471	0.00722144	0.00669656	0.0143168	0.0269654	0.00466025	0.0059334	0.000201417	0.00265436	0.00766472	0.0134634	0.00939306	0.7894002	1.2106	0.0791816	0.290306	0.679862	1.47089	3.44464	12.6292	1.833711	1.533569	0.0635865	0.0427235	0.00965003	0.0421188	0.0394172	0.0683069	0.0219021	0.00368188	0.0408169	0.0166939	0.0202659	0.0322504	0.0107608	0.0150334	0.00281211	0.00197545	0.00791455	0.0369417	0.0183779	0.0229694	0.0127189	0.0102451	0.00341037	0.00384567	0.00999886	0.00362316	0.00175535	0.0822945	0.00579213	0.0294156	0.00727129	0.0159439	0.0129167	0.000136764	0.00469092	0.116965	0.0271465	0.0079908	0.0150389	0.0317017	0.00574526	0.00532768	0.0113902	0.0214532	0.00370762	0.00472052	0.000160244	0.00211177	0.00609793	0.0107113	0.00747297	0.6053	0.3947	1.256938
13428	-2369.27	-2440.093	70.82338	0.0743538	0.0597726	0.0584562	0.0295481	0.0654744	0.0771319	0.0500746	0.00216903	0.0272634	0.0243596	0.0613931	0.0720898	0.0378744	0.0119181	0.00273014	0.0237494	0.0165064	0.0341155	0.0285098	0.00961807	0.0171032	0.00917661	0.00558287	0.00735195	0.0125417	0.0026996	0.00041743	0.177938	0.0107896	0.0163602	0.00988544	0.0220355	0.0194095	0.00277651	0.00374113	0.139753	0.0409842	0.0460257	0.00712145	0.0301382	0.0114651	0.000144895	0.0136102	0.0238138	0.0114232	0.021962	0.0013831	0.011075	0.00656068	0.0174333	0.0279997	0.9449965	1.055003	0.112071	0.343903	0.716765	1.39516	2.90779	8.92288	1.582522	1.11641	0.049708	0.03996	0.0390799	0.0197539	0.0437718	0.0515653	0.0334766	0.00145007	0.0182265	0.0162852	0.0410434	0.0481945	0.0253203	0.00796764	0.00182519	0.0158772	0.0110351	0.0228074	0.0190597	0.00643	0.011434	0.00613487	0.00373234	0.00491503	0.00838453	0.00180477	0.000279066	0.118957	0.00721323	0.0109373	0.00660875	0.0147315	0.0129759	0.00185619	0.00250107	0.0934297	0.0273993	0.0307697	0.00476093	0.0201484	0.00766478	9.68674e-05	0.00909889	0.0159203	0.00763678	0.0146823	0.000924646	0.00740398	0.00438604	0.0116548	0.0187188	0.527502	0.472498	1.495811
13464	-2369.091	-2438.925	69.83397	0.13144	0.0908875	0.0475625	0.0741631	0.129579	0.108194	0.0625555	0.0426663	0.0586273	0.0220389	0.0860639	0.128362	0.0134604	0.0319413	0.0102643	0.0482252	0.00802287	0.0481287	0.0435457	0.0242992	0.0141755	0.0169463	0.0153477	0.0327768	0.0207395	0.0041934	0.0014432	0.126031	0.00351729	0.109752	0.0079238	0.0116542	0.0219853	0.00316998	0.00295058	0.23888	0.0325718	0.0302779	0.00704485	0.0562021	0.0258953	0.00122174	0.0196284	0.00986557	0.0186135	0.0360869	0.00639891	0.00461323	0.0173252	0.0241242	0.0164271	0.9057336	1.094266	0.117586	0.352055	0.722023	1.385	2.84047	8.50441	1.54779	1.208155	0.061197	0.0423163	0.0221446	0.0345296	0.0603308	0.0503742	0.0291252	0.019865	0.0272963	0.0102611	0.0400705	0.059764	0.00626703	0.0148715	0.00477895	0.0224532	0.00373537	0.0224083	0.0202744	0.0113135	0.00659997	0.00789005	0.00714574	0.0152605	0.00965613	0.00195241	0.000671941	0.0586789	0.00163762	0.0510995	0.00368925	0.00542609	0.0102362	0.00147591	0.00137376	0.11122	0.0151651	0.0140971	0.00328002	0.0261672	0.0120566	0.000568829	0.00913877	0.00459331	0.00866626	0.0168017	0.00297927	0.00214787	0.00806644	0.011232	0.00764832	0.547133	0.452867	2.14781
13500	-2366.813	-2437.406	70.5926	0.102779	0.0979265	0.0306486	0.028605	0.046435	0.101034	0.066494	0.0175287	0.0670532	0.0236013	0.0490481	0.140827	0.011997	0.0208467	0.00206361	0.0434237	0.0199481	0.064485	0.0245733	0.0255408	0.0243903	0.013659	0.00784669	0.00815126	0.0109832	0.0108783	0.00864522	0.137669	0.0130413	0.021994	0.00692257	0.0216113	0.0288821	0.0166047	0.00155358	0.19056	0.0826417	0.0371022	0.0112546	0.018744	0.0253407	0.00363955	0.0250635	0.00302307	0.0266082	0.012298	0.00831593	0.00913999	0.00625603	0.0104322	0.00790023	1.039384	0.9606162	0.111616	0.343221	0.716321	1.39602	2.91358	8.95929	1.585467	0.924217	0.0572264	0.0545245	0.0170648	0.0159269	0.0258545	0.0562547	0.0370232	0.00975978	0.0373345	0.013141	0.0273094	0.0784108	0.00667982	0.0116072	0.001149	0.0241779	0.0111069	0.0359046	0.0136822	0.0142208	0.0135803	0.00760518	0.00436895	0.00453854	0.00611531	0.00605693	0.00481356	0.0766528	0.00726125	0.012246	0.00385441	0.0120329	0.0160813	0.00924531	0.000865019	0.106102	0.046014	0.0206581	0.00626642	0.0104364	0.0141094	0.00202646	0.0139551	0.00168321	0.0148152	0.00684738	0.00463022	0.00508905	0.00348329	0.00580856	0.00439877	0.480308	0.519692	1.796011
13536	-2367.499	-2438.255	70.75556	0.0496267	0.0642882	0.0239189	0.0275993	0.0819575	0.0744277	0.0319636	0.00624909	0.0289348	0.0169641	0.0455381	0.105639	0.0183543	0.0269175	0.00258666	0.0284817	0.0115038	0.024658	0.0282789	0.0138629	0.0133375	0.0137272	0.00257106	0.0307493	0.0217402	0.00929036	0.00761062	0.119062	0.0049901	0.0108165	0.0335222	0.0230536	0.00465848	0.00364651	0.00170001	0.154155	0.0307455	0.00919078	0.020407	0.0348834	0.00911173	0.00327187	0.00999542	0.0180554	0.0148879	0.0205727	0.00217591	0.0070942	0.00669951	0.021474	0.015711	0.8823507	1.117649	0.101241	0.327272	0.705766	1.4169	3.05556	9.87746	1.656013	1.266672	0.0356858	0.0462286	0.0171997	0.0198462	0.0589343	0.0535198	0.0229845	0.00449362	0.0208065	0.0121986	0.0327457	0.0759637	0.0131983	0.019356	0.00186002	0.0204807	0.00827223	0.0177312	0.0203349	0.00996859	0.00959076	0.00987103	0.00184881	0.0221113	0.015633	0.00668055	0.00547268	0.0856158	0.0035883	0.00777796	0.0241053	0.0165775	0.00334984	0.00262215	0.00122245	0.11085	0.0221086	0.00660894	0.0146744	0.0250841	0.0065521	0.00235275	0.00718754	0.0129833	0.0107057	0.0147935	0.00156466	0.00510133	0.00481751	0.0154416	0.0112975	0.558825	0.441175	1.390658
